"ID objave","ID strani","Ime strani",Naziv,Opis,"Trajanje (s)","Čas objave","Vrsta opisa","Trajna povezava","Je navzkrižna objava","Je delitev","Vrsta objave",Jeziki,"Oznake po meri","Stanje financirane vsebine","Komentar glede podatkov",Datum,"Odzivi, komentarji in delitve","Negative feedback from users","Edinstvene negativne povratne informacije uporabnikov","Negativne povratne informacije uporabnikov: Skrij vse","Edinstvene negativne povratne informacije uporabnikov: Skrij vse","Ocenjeni zaslužki (USD)","Prikazi oglasov","Dodaj CPM (USD)","Ogledi 3-sekundnih videov po najbolj priljubljeni ciljni publiki (F, 35-44)","Ogledi 3-sekundnih videov po najbolj priljubljeni ciljni publiki (M, 55-64)","Ogledi 3-sekundnih videov po najbolj priljubljeni ciljni publiki (F, 45-54)","Ogledi 3-sekundnih videov po najbolj priljubljeni ciljni publiki (M, 35-44)","Ogledi 3-sekundnih videov po najbolj priljubljeni ciljni publiki (F, 25-34)","Ogledi 3-sekundnih videov po najbolj priljubljeni ciljni publiki (M, 18-24)","Ogledi 3-sekundnih videov po najbolj priljubljeni ciljni publiki (M, 45-54)","Ogledi 3-sekundnih videov po najbolj priljubljeni ciljni publiki (M, 25-34)","Ogledi 3-sekundnih videov po najbolj priljubljeni ciljni publiki (F, 55-64)","Ogledi 3-sekundnih videov po najbolj priljubljeni ciljni publiki (F, 18-24)","Ogledi 3-sekundnih videov po najbolj priljubljeni ciljni publiki (F, 65+)","Ogledi 3-sekundnih videov po najbolj priljubljeni ciljni publiki (M, 65+)","Ogledi 3-sekundnih videov po državah (Slovenia (SI))","Ogledi 3-sekundnih videov po državah (United States (US))","Ogledi 3-sekundnih videov po državah (Bosnia and Herzegovina (BA))"
796291229847438,100083997030575,"Coding Giants Slovenija","Danes in še v sredo 29.10.2025, ... osvajamo programiranje, druge digitalne kompetence in svetove umetne inteligence, ... programirano računalniške igre v #Minecraft in #Scratch, spletne strani s #HTML, #CSS in #JavaScrpt, v #Python pa naredimo prvi ChatBot #AI klepetalnik Tehnopark Celje #CodeWeek #solaprogramiranja Mestna občina Celje Cjele, Cjele!","Danes in še v sredo 29.10.2025, ... osvajamo programiranje, druge digitalne kompetence in svetove umetne inteligence, ... programirano računalniške igre v #Minecraft in #Scratch, spletne strani s #HTML, #CSS in #JavaScrpt, v #Python pa naredimo prvi ChatBot #AI klepetalnik @[100061302286427:2048:Tehnopark Celje] #CodeWeek #solaprogramiranja @[100064290805628:2048:Mestna občina Celje] @[9166037654:69:Cjele, Cjele!]",13,"10/25/2025 04:10",N/A,https://www.facebook.com/reel/1339864354202013/,0,0,Videi,,,,,"Življenjska doba",8,0,0,,,0,0,0,49,35,31,19,10,8,7,5,5,2,2,2,174,1,1
792879656855262,100083997030575,"Coding Giants Slovenija","🎮💻 Cyber avantura programiranja v Celju! 🤖✨

Po uspešnih oktobrskih vikend delavnicah Coding Giants se odpravljamo v Celje!
V sodelovanju s Tehnopark Celje pripravljamo Maraton delavnic programiranja in umetne inteligence, kjer bodo otroci in mladostniki skozi igro spoznavali, kako razmišljajo programi – in kako razmišljajo računalniki.

👾 Kdaj?
📅 Petek, 25. oktober in torek, 29. oktober
📍 Tehnopark Celje (Gubčeva ulica 1, Celje)

👧🧑 Starostne skupine in teme:

7–9 let: Creeper Defender – programiranje igre v Scratchu 🟣

10–12 let: Labirint skrivnosti – Minecraft + MakeCode izzivi 🟩

12+ let: Master of mAIncraft – ustvarjanje spletne strani z elementi umetne inteligence 🌐

13–18 let: Chatbot AI – tvoj prvi pametni program v Pythonu 🐍

💰 Prispevek: 10 €
🎟 Prijava je obvezna prek spletne strani Tehnoparka:
👉 tehnopark.si/Aktualne-delavnice/maraton-delavnic-programiranja-s-coding-giants

🔗 Več o dogodku:
📅 Facebook dogodek

Pridružite se nam na dogodku, kjer ustvarjalnost povezujemo s sodobnimi tehnologijami! 🚀
#CodingGiants #TehnoparkCelje #ProgramiranjeZaOtroke #UmetnaInteligenca #MinecraftEducation #Python #Scratch #Celje @followers @topfans Tehnopark Celje",,0,"10/21/2025 02:47",N/A,https://www.facebook.com/CodingGiants.SI/posts/pfbid02eavABG9SbvJ7T9GGUMttCwMuVWzd4GkPCpv53SzvLebNyQtMsYeSPE2ZVBT4FtS6l,0,1,Besedilo,,,,,"Življenjska doba",1,0,0,,,,,,,,,,,,,,,,,,,,
790653607077867,100083997030575,"Coding Giants Slovenija","🚀 Odkrij moč Pythona! 🐍
Ali veš, da lahko s Pythonom razvijaš ne le majhne programe, ampak tudi zares osupljive aplikacije?
Od zabavnih iger 🎮 do umetne inteligence 🤖, spletnih strani, aplikacij in analize podatkov 📊 – možnosti so neskončne!

👉 Začni svojo programersko pot s Pythonom in se prepričaj, kaj vse lahko ustvariš.
V šoli programiranja Coding Giants te korak za korakom naučimo, kako svoje ideje pretvoriš v resničnost. 💡✨

#Ekipa #CodingGiants #Python #programiranje #programming @followers @topfans",,0,"10/18/2025 09:51",N/A,https://www.facebook.com/CodingGiants.SI/posts/pfbid032mQscgvYoCgVcUq8kwuRPofk6pdeYKd35zpyAwDL57P27h8mG2Se7ZgUrQBvSy6ml,0,0,Fotografije,,,,,"Življenjska doba",4,0,0,,,,,,,,,,,,,,,,,,,,
784833674326527,100083997030575,"Coding Giants Slovenija","Vsi poznamo tisti občutek, ko sediš pred domačo nalogo in ne veš, kje začeti. 🙈
Ravno tukaj ti lahko priskoči na pomoč umetna inteligenca (AI) – ne da reši nalogo namesto tebe, ampak da ti pomaga razumeti snov in razmišljati samostojno. 💪
✨ Kako ti lahko AI pomaga pri učenju:
🔹 razloži ti težke pojme na preprost način (npr. »Kaj sploh je ulomek?«),
🔹 pomaga ti sestaviti načrt za spis ali raziskovalno nalogo,
🔹 odgovori na vprašanja, ko se učiš za test – ampak te tudi spodbudi, da najprej poskusiš sam!

Pri Coding Giants učimo, kako uporabljati umetno inteligenco odgovorno in pametno – kot pomočnika, ne kot bližnjico. 🚀

Ko znaš pravilno postavljati vprašanja in razumeti odgovore, UI postane tvoj najboljši učni partner. 🧠💻
💬 Kaj pa ti? Si že kdaj uporabil/-a umetno inteligenco pri učenju ali domači nalogi?
Deli svojo izkušnjo v komentarju! 👇
#CodingGiants #UmetnaInteligenca #PametnoUčenje #ProgramiranjeZaOtroke #DigitalnaPismenost #AIvIzobraževanju",,0,"10/11/2025 10:00",N/A,https://www.facebook.com/CodingGiants.SI/posts/pfbid02QGvLrzAGzcXiPkRVwVaPySgR1fQTEZn8qEUiDu7dq8R4srpMT5HBAyGMpbGM8R3gl,0,0,Fotografije,,,,,"Življenjska doba",2,0,0,,,,,,,,,,,,,,,,,,,,
783555267787701,100083997030575,"Coding Giants Slovenija","💡 V DIGILAND tečajih programirajo tudi dekleta 👧!
Na naših tečajih 🌈 dekleta dokazujejo, da so 👧💪 radovedna, ustvarjalna in pogumna pri raziskovanju digitalnega sveta.

💻 Od prvih vrstic kode v Scratchu, do Python projektov v Minecraftu in izdelave spletnih strani – brez zadržkov se lotijo tudi zahtevnejših izzivov!

✨ In veste kaj? Mešane ekipe z dekleti so pogosto boljše – prinašajo več idej, več empatije in boljše rešitve, fantje pa so njihove družbe seveda tudi zelo veseli 💬💡

Zato ponosno spodbujamo 👩‍💻 dekleta k osvajanju programerskih veščin, ker je to več kot le učenje tehnologije – je nova oblika pismenosti 21. stoletja.

🚀 V okviru projekta MLADI 2025–26, ki ga finacira Ministrstvo za digitalno preobrazbo, izvajamo brezplačne tečaje DIGILand, namenjene otrokom in mladim od 7 do 29 let.

🧠 Naši tečaji so:
🎮 praktični
🤝 sodelovalni
💡 ustvarjalni
🌐 in predvsem zabavni!

📅 Novi cikli brezplačnih tečajev se začnejo kmalu 👉 https://www.codinggiants.si. Spremljaj nas in ne zamudi prijave!

#Ekipa #CodingGiants #Slovenija Ministrstvo za digitalno preobrazbo #digiSI @followers @topfans",,0,"10/10/2025 03:31",N/A,https://www.facebook.com/CodingGiants.SI/posts/pfbid03vuYZcnhEVR26u1yBc64eBRBBkCYZx7WdE1iKWwCEnsUBSrz9191EaRdG9NikUQdl,0,0,Fotografije,,,,,"Življenjska doba",3,0,0,,,,,,,,,,,,,,,,,,,,
775841495225745,100083997030575,"Coding Giants Slovenija","🚀 Brezplačne delavnice za otroke in mladostnike!
Želite, da vaš otrok spozna sodobne tehnologije in razvija eno najpomembnejših digitalnih kompetenc – programiranje? 👨‍💻🎮

V oktobru vas vabimo k udeležbi na brezplačnih delavnicah za starostne skupine od 7 do 18 let:
✨ 7–9 let → Creeper Defender (Scratch) – ustvari lastno igro in spoznaj osnove umetne inteligence 🕹️
✨ 10–12 let → Labirint skrivnosti (Minecraft Education + MakeCode) – reševanje izzivov z AI-agentom in programiranjem 🧩
✨ 13–18 let → Master of mAIncraft (HTML, CSS, JS) – izdelava spletne strani 🌐
✨ 13–18 let → Chatbot AI (Python) – izdelava svojega pametnega klepetalnika 🤖

👩‍🏫 Delavnice izvajajo izkušeni mladi programerji, predavatelji šole programiranja Coding Giants Slovenija (DT:LAB).
📍 Lokacija: interaktivno prek spleta
🗓️ Termin: oktober 2025

🎉 Z delavnicami spodbujamo zgodnje učenje programiranja kot novodobne pismenosti. Število mest na delavnicah je omejeno, zato pohitite s prijavo! ⏳

👉 Prijave in več informacij: https://bit.ly/CwGBrezplacno

#šola #učenje #programiranje #otrok #otroci #mladina #ustvarjalnost #slovenija #slovenia #ditalnatransformacija #sola #zabava #digital #school #digitalschool #codinggiants #digisi  @topfans @followers",,0,"10/01/2025 09:27",N/A,https://www.facebook.com/CodingGiants.SI/posts/pfbid02MjhtH2RBPkNcaMRNejnoVDcB61H6BjZ4KJ7941to4H95sQCP9quNvrBu7NxF32Gel,0,0,Fotografije,,,,,"Življenjska doba",6,0,0,,,,,,,,,,,,,,,,,,,,
774942928648935,100083997030575,"Coding Giants Slovenija","✨ Danes smo se potopili v svet ustvarjalnosti s Scratchom! 🖥️🎨
Udeleženci so raziskovali osnovne principe programiranja in hkrati razvijali svojo ustvarjalnost. 🚀
Scratch je dokaz, da je učenje programiranja lahko zabavno, mladi pa pri tem krepijo logično razmišljanje, ustvarjalnost ter timsko sodelovanje. 🙌

#Scratch #ProgramiranjeZaMlajše #UčenjeJeZabava",,0,"09/30/2025 08:37",N/A,https://www.facebook.com/CodingGiants.SI/posts/pfbid02efPtJojJWMNavKTDMMEmwvcgmSM5Maqyf2E6oRnrScRGNNsAiKeDrsLX2a4ZR3Wal,0,0,Fotografije,,,,,"Življenjska doba",6,0,0,,,,,,,,,,,,,,,,,,,,
770875649055663,100083997030575,"Coding Giants Slovenija","👩‍💻 Programiranje –  pismenost 21. stoletja

Kot branje, pisanje in računanje je tudi programiranje postalo temeljna veščina današnjega časa. V mnogih državah po svetu otroke programiranja učijo že v osnovni šoli, ker razvija logično razmišljanje, ustvarjalnost in reševanje problemov.

🇸🇮 V Sloveniji pa mladina na tem področju še vedno zaostaja za vrstniki v EU. Zato je še posebej pomembno, da starši otroke spodbujamo k zgodnjemu učenju programiranja – tudi kot obšolsko dejavnost.

V Šoli programiranja Coding Giants Slovenija se pridružujemo prizadevanjem za zgodnje digitalno opismenjevanje otrok in mladine ter spodbujamo znanje programiranja kot ključno kompetenco prihodnosti. Po naših najboljših močeh se pridružujemo prizadevanja Ministrstva za digitalno preobrazbo RS, ki v okviru projekta MLADI 2025–2026 omogoča, da so ti tečaji za otroke in mlade popolnoma brezplačni.

📢 Trenutno izvajamo že 2. cikel izobraževanj DIGI Land, pri katerem smo v zelo kratkem času zapolnili vse skupine. Zbiranje prijav za naslednji cikel se začne kmalu – zato spremljajte naše objave, da ne zamudite naslednje priložnosti za vpis!

👉 Naj postane učenje programiranja aktivnosti naših otrok in mladine enako pomembna, kot je učenje programiranja.

#šola #učenje #programiranje #otrok #otroci #mladina #ustvarjalnost #maribor #slovenija #slovenia #ditalnatransformacija #sola #zabava #digital #school #digitalschool #codinggiants #digisi  
@followers  @topfans",,0,"09/25/2025 09:59",N/A,https://www.facebook.com/CodingGiants.SI/posts/pfbid0rFUXZFGX8CufSc9dFurq1Puq52PBx8G6HXmsieTVkjf81ZmB1hjN9brPSnL6MGJGl,0,0,Fotografije,,,,,"Življenjska doba",11,0,0,,,,,,,,,,,,,,,,,,,,
769659952510566,100083997030575,"Coding Giants Slovenija","Tvoj interaktivni video",,38,"09/23/2025 22:11",N/A,https://www.facebook.com/reel/1987966148724764/,1,0,"Interaktivni videi",,,,,"Življenjska doba",1,,,,,0,0,,,,,,,,,,,,,,,,
769342675875627,100083997030575,"Coding Giants Slovenija","✨ Dragi prijatelji Coding Giants ✨
V zadnjem mesecu smo bili na naših družbenih omrežjih nekoliko tišji – razlog pa je zelo preprost: na začeli z našim jesenskim semestrom tečajev programiranja in 2. ciklom izvedbe tečajev, ki jih izvajamo ob podpori Ministrstva za digitalno preobrazbo RS (več o tem na naši spletni strani).
👩‍💻👨‍💻 Otroci, najstniki in mladina, vseh starostnih skupin so že sedli za naše računalnike – nekateri doma prek spleta, drugi pa v naših učilnicah – in skupaj z mentorji odkrivajo svet programiranja, ustvarjalnosti in tehnologije. Vmes smo se preselili še v prenovljeno učilnico, tako, da se dogaja na polno.

Naše delo je bilo usmerjeno predvsem v to, da vsakemu udeležencu ponudimo kar najboljšo izkušnjo učenja, zato ste vsi, ki nas sicer spremljate na družebnih medijih, morali žal malo tudi počakati. 😊

Zdaj, ko se urniki umirjajo, bomo spet z vami delili utrinke iz učilnic, ideje in zanimivosti iz sveta programiranja.

Hvala, ker nas spremljate in podpirate naša prizadevanja – otrokom in mladim približati programiranje na zabaven in dostopen način! 

#Ekipa #CodingGiants #Slovenija Ministrstvo za digitalno preobrazbo #digiSI",,0,"09/23/2025 11:38",N/A,https://www.facebook.com/CodingGiants.SI/posts/pfbid0u3m6yBAWqjQEvbsxTAVGM9CbXtnvZBHDVrrrLcbhA624xyv8wPVgXXhLC7uCuLjEl,0,0,Fotografije,,,,,"Življenjska doba",4,0,0,,,,,,,,,,,,,,,,,,,,
768956725914222,100083997030575,"Coding Giants Slovenija","🌐 Umetna inteligenca: priložnost ali izziv?

Ste že pogledali nov prispevek RTV-SLO: Umetna inteligenca je globoko zarezala v naše življenje? V njem lahko prisluhnete vodji naših programov Sergeju Lahu in predavatelju v naših tečajih Jakobu Lipovcu. 

V Coding Giants verjamemo, da AI ni le tema za prihodnost ampak že danes spreminja način, kako učimo in delamo, kako razmišljamo o etiki in odgovornosti pri razvoju tehnologij.

Zakaj je to pomembno za nas:

💡AI lahko pomaga pri prilagajanju učnih poti in omogoča personalizirane naloge, takojšnje povratne informacije in dostop do naprednih orodij.
💡Z razvojem AI prihajajo vprašanja zasebnosti, pristranskosti v podatkih in odgovornosti. Kako zagotoviti, da tehnologija služi vsem enako?
💡Mladi, ki se učijo kodirati danes, bodo jutri oblikovali družbo. Poznavanje AI principov in algoritmov že v osnovi odpira vrata inovacijam.

Kaj ponujamo mi?

✅Moduli o AI v naših tečajih: razumevanje, kako deluje strojno učenje, kako se ocenjujejo modeli in kako se obvladujejo pasti.
✅Spodbujamo kritično razmišljanje pri učenju in poučevanju: ne samo kaj AI zmore, ampak tudi kaj ne.

Coding Giants – Naši mladi ne le sledijo tehnologiji, ampak jo soustvarjajo.

#AI #izobraževanje #CodingGiants #inovacije #responsibleTech",,0,"09/23/2025 01:09",N/A,https://www.facebook.com/CodingGiants.SI/posts/pfbid02XMDt4QhYt2uVN6we69CyQcGZ5pvh2Xv63ktcYtMmARTGJhM37QP4YZjbv3ZkKUhYl,0,0,Povezave,,,,,"Življenjska doba",6,0,0,,,,,,,,,,,,,,,,,,,,
734796949330200,100083997030575,"Coding Giants Slovenija","😄 Tečaji Coding Giants VS. 😐 običajen šolski dan
Razlika? ➡️ Motivacija, soustvarjanje in ogromno zabave ob učenju!

🌟 V naših tečajih, naj bodo online ali v učilnici, zagotavljamo spodbudno, interaktivno in sproščeno okolje. V njih lahko mladi sprostijo domišljijo, izkoristijo svoje talente in razvijajo kreativnost, medtem ko uresničujejo tudi lastne ideje in projekte. 🚀

❤️Učenje programiranja še nikoli ni bilo tako zabavno in navdihujoče! 

🌟Brez dolgočasne teorije – le resnični projekti, delo v skupini in občutek uspeha!

🎯 Učenje programiranja še nikoli ni bilo tako zanimivo.
👉 Pridruži se zdaj in se prepričaj o razliki!

#šola #učenje #programiranje #otrok #otroci #mladina #ustvarjalnost #maribor #slovenija #slovenia #ditalnatransformacija #sola #zabava #digital #school #digitalschool #codinggiants #digisi  
@followers  @topfans",,0,"08/10/2025 22:30",N/A,https://www.facebook.com/CodingGiants.SI/posts/pfbid02wJbQ6kSMbcRtkK7k7QmqgmFCABKusMShDdb2AGVvs5RWmbuijebRTF4xYc8g2kisl,0,0,Fotografije,,,,,"Življenjska doba",5,0,0,,,,,,,,,,,,,,,,,,,,
733323652810863,100083997030575,"Coding Giants Slovenija","🌟 DIGI Land poletje 2025 – zaključek prvega cikla subvencioniranih tečajev!

Od maja do julija smo v okviru projekta DIGILand, ki ga v sodelovanju s konzorcijskimi partnerji izvajamo ob podpori Ministrstva za digitalno preobrazbo RS in Vlade RS in, izvedli serijo brezplačnih tečajev programiranja in razvoja splošnih digitalnih veščin, ki se jih je udeležilo več kot 100 otrok in mladih iz vse Slovenije. 💻✨

📚 v času poletnih počitnic smo se 2-krat tedensko družili v interaktivnih online učilnicah, kjer so udeleženci:

🔹 spoznavali osnove blokovnega programiranja v Scratchu in Minecraft EE,
🔹 raziskovali osnove umetne inteligence,
🔹 ustvarjali svoje prve spletne strani z HTML, CSS in JavaScript,
🔹 se soočali z izzivi programiranja v Pythonu,
🔹 se učili o pasteh in nevarnostih interneta, varni uporabi interneta, spletnem komuniciranju, spletnem bontonu, zaščiti podatkov in naprav ....

👏 Veselje, radovednost in ustvarjalnost udeležencev so nam še en dokaz, kako pomembno je zgodnje učenje programiranja in razvijanje digitalnih kompetenc za prihodnost.

🚀 Zdaj pa naprej!
Po kratkem poletnem premoru se vračamo z novim ciklom:
📅 Online tečaji – začnemo že 25. avgusta 2025
🏫 Tečaji v učilnici – pričenjamo 1. septembra 2025

Tečaji so popolnoma brezplačni in prilagojeni starosti ter predznanju. Število mest je omejeno, zato oddajte informativno prijavo in bodite med prvimi obveščenimim:

📌 Informativna prijava: https://bit.ly/DigiLandInformativno
📌 Več o projektu: https://bit.ly/DigiLand2025_predstavitev

Termine novega cikla tečajev objavimo v prihodnjem tednu.

💬 Delite objavo, da bo čim več otrok in mladih dobilo priložnost vstopiti v svet ustvarjalne in varne uporabe digitalnih tehnologij!

#DIGCodingGiants #DigiLand #DigitalneKompetence #BrezplacniTecaji #ProgramiranjeZaOtroke #DigitalnaPreobrazba #CodingGiantsSlovenija #MladiProgramerji #DigComp #Scratch #Python #HTML #CSS #JavaScript #slovenija #maribor #digiSI Ministrstvo za digitalno preobrazbo Vlada Republike Slovenije @followers @topfans  Ljudska Univerza Škofja Loka Cene Štupar - CILJ Andragoški zavod Maribor - Ljudska univerza Ljudska univerza Lendava Ljudska univerza Murska Sobota Ljudska univerza Ravne na Koroškem Ljudska Univerza Sežana",,0,"08/09/2025 01:38",N/A,https://www.facebook.com/CodingGiants.SI/posts/pfbid02jzTcD7zPxCHht9rQNsu72xHTSLbVdL34xPuSHsh4Mpm8f4yM36EghWCTPczWvqn6l,0,0,Fotografije,,,,,"Življenjska doba",4,0,0,,,,,,,,,,,,,,,,,,,,
727677496708812,100083997030575,"Coding Giants Slovenija","🧠 Koliko časa potrebuješ, da se naučiš programirati?
Odgovor: manj, kot si misliš – če imaš pravo podporo. 😉

📊 Na grafikonu vidiš okvirne čase, ki jih potrebuješ za osvojitev najbolj priljubljenih programskih jezikov:
👉 Python: odličen za začetnike (2–4 mesece)
👉 JavaScript: če te zanima spletni razvoj
👉 C++: temeljit jezik za resne izzive

🔑 A najpomembnejše vprašanje ni ""koliko časa"", ampak s kom se učiš.

🎯 Naš programerski tečaj za otroke in mladostnike je zasnovan tako, da:
✅ poenostavi učenje težkih konceptov,
✅ vključuje mentorstvo, prakso in skupinsko dinamiko,
✅ omogoča hitrejši napredek – brez frustracij.

💻 Pridruži se eni izmed naših jesenskih skupin in osvoji svoj prvi programski jezik že letos! 🚀
📩 Piši nam v inbox ali rezerviraj mesto na https://www.codinggiants.si/courses?active_type=GRAPHIC_ONLINE_SHORT
👇 Kateri jezik te najbolj mika? Povej nam v komentarju!

#programiranje #tečajprogramiranja #mladiprogramerji #ucenjesprogramiranjem",,0,"08/02/2025 01:00",N/A,https://www.facebook.com/CodingGiants.SI/posts/pfbid02Cez71ZL9s5qB8poeM6fnLGpmyCMVJM75sq7He8WHVX11hyayYvGroczFjBiav8Gql,0,0,Fotografije,,,,,"Življenjska doba",2,0,0,,,,,,,,,,,,,,,,,,,,
726398790170016,100083997030575,"Coding Giants Slovenija","🎓 Kako začeti kariero kot mladi programer?

Če si ravno zaključil/-a šolanje ali se samostojno učiš programiranja, je lahko iskanje prve zaposlitve precej zahtevno. Kam sploh pogledati, kje začeti?

🔸 Start-upi pogosto iščejo mlade, motivirane razvijalce, ki prinesejo svežo energijo in željo po učenju. Tam boš najverjetneje prevzel/-a več različnih nalog, kar pomeni hitro učenje in pridobivanje širokega nabora veščin. Velikokrat nudijo možnosti dela preko študentske napotnice, preveri in pošlji ponudbo za delo. :)
🔸 Velika IT podjetja (kot Google, Microsoft ipd.) nudijo bolj strukturirana okolja z urejenimi procesi, mentorstvom in možnostmi za dolgoročno karierno rast, a pogosto zahtevajo bolj izpiljen portfolio že ob vstopu.

🟠 V naslednji objavi ti pokažemo, da priložnosti za programerje ne najdeš samo v klasičnih podjetjih – obstajajo še druge poti, kjer lahko začneš graditi kariero, tudi brez dolgoletnih izkušenj.

📅 Spremljaj nas 
#mladiprogramerji #karierniNasveti #programiranje #zaposlitevvIT #startupi #tehnologija #digitalnakariera",,0,"07/31/2025 11:01",N/A,https://www.facebook.com/CodingGiants.SI/posts/pfbid02PfRktMWd7Th6v1RRcdb2qNg3vg6hGTzzfByMXVMts2wQwJQt1oLE5yLMUj72kaCDl,0,0,Fotografije,,,,,"Življenjska doba",1,0,0,,,,,,,,,,,,,,,,,,,,
723763897100172,100083997030575,"Coding Giants Slovenija","Ali veste kaj pomeni kratica HTML❓
HTML je jezik za označevanje tako imenovanih hypertext besdil, ki se uporabljajo za ustvarjanje spletnih strani.
Hypertxt besedila se je mogoče urejat tudi z urejevalniki besedil kot je npr. MS Word, vendar v osnovi programerji oblikujejo hypertext besedila s tako imenovanimi HTML oznakami oz. tag-i. Oznake, oiroma kodo, ki je uporabljena za oblikovanje HTML dokumenta, lahko preverite na kateri koli spletni strani. Preprosto kliknite z desno miškino tipko v okno brskalnika in izberite »Pregled« ali »Ogled izvorne kode strani«. 💡

#HTML #SpletniRazvoj #OsnoveProgramiranja #UčenjeProgramiranja #SpletnoOblikovanje #VelikiProgramiranja #DigitalnoIzobraževanje 🚀 @followers @topfans",,0,"07/28/2025 02:27",N/A,https://www.facebook.com/CodingGiants.SI/posts/pfbid02sR5JcEukWma7R7TmECTxNp7VHM4DVWL8F37GxFNi6sbz8UMVUvJ7zuTfBetP1Uhvl,0,0,Fotografije,,,,,"Življenjska doba",1,0,0,,,,,,,,,,,,,,,,,,,,
718364377640124,100083997030575,"Coding Giants Slovenija","🔍 Te zanima svet tehnologije?
🚀 Želiš ustvariti svojo igro, spletno stran ali app?
Pridruži se tečaju programiranja, zasnovanem posebej za najstnike in mlade odrasle! 💡

💻 Kaj te naučimo?
✔️ Osnove programiranja (Python, JavaScript ali HTML/CSS – odvisno od starosti in predznanja)
✔️ Logično razmišljanje in reševanje problemov
✔️ Praktično delo na realnih projektih
✔️ Uporaba orodij, ki jih uporabljajo profesionalni razvijalci

💬 Imaš vprašanje? Piši nam v DM ali v komentar – z veseljem odgovorimo!

👾 #programiranje #mladitehnologi #python #htmlcss #mladiznalci #digitalnapismenost",,0,"07/21/2025 00:41",N/A,https://www.facebook.com/CodingGiants.SI/posts/pfbid0KgZKfuG88ipMSvunZGwWWrtdm9CGdEmtSDzepStutZ1BbTFETa4enQEFoqv4saqyl,0,0,Fotografije,,,,,"Življenjska doba",1,0,0,,,,,,,,,,,,,,,,,,,,
711850318291530,100083997030575,"Coding Giants Slovenija","👨‍👦✨ Ko učenje preraste v ustvarjalno zabavo, ki navdušuje vse člane družine
Tečaji šole programiranja Coding Giants predstavljajo enkratno priložnost za razvoj načinov razmišljanja izven ustaljenih okvirjev, Udeležencem ponujajo nove možnosti raziskovanja, učenja v skupini in samostojnega učenje, kjer otroci in mladostniki razvijajo kompetence prihodnosti.

Starši pogosto pravijo, da jih preseneča, kaj vse njihovi otroci in mladostniki znajo in zmorejo, pogosto se ob tem tudi sami naučijo veliko novega. 👨‍👩‍👧‍👦💻

🎓 V šoli programiranja Coding Giants Slovenija ustvarjamo več kot znanje. Spodbujamo učenje na različnih področjih ne le programiranja, krepimo navdih in motivacijo, željo po raziskovanju in ustvarjanju.

#šola #učenje #programiranje #otrok #otroci #mladina #ustvarjalnost #maribor #slovenija #slovenia #ditalnatransformacija #sola #zabava #digital #school #digitalschool #codinggiants #digisi  @topfans @followers",,0,"07/12/2025 06:37",N/A,https://www.facebook.com/CodingGiants.SI/posts/pfbid02ZruiA1A1APRapjcLMFaDZa2uxaFrBM9tJ3CrjAtFppoZgr37wy3Gs72HDn5Xcwz2l,0,0,Fotografije,,,,,"Življenjska doba",3,0,0,,,,,,,,,,,,,,,,,,,,
707677335375495,100083997030575,"Coding Giants Slovenija","💻🌞 Poletje ne pomeni pavze – pomeni priložnost!
Poleti ne zapiramo laptopov – odpremo pa nova znanja! 😎

🚀 Naši digitalni tečaji Coding Giants potekajo tudi čez poletje:
🔸 Programiranje za začetnike in napredne
🔸 Za otroke in najstnike – vse do 19. leta starosti
🔸 Online in v živo
🔸 Polno zabave, učenja in digitalne akcije

👉 Spremljajte nas, ker se dogaja! 

#CodingGiants #DigitalniProgrami #BrezPavze",,0,"07/06/2025 14:12",N/A,https://www.facebook.com/CodingGiants.SI/posts/pfbid0WsV4J9txWHTcAP6pL8QPFNJwmSe4tngieMjDZcQQg3r8mx2WGQmKm3Tjti1othJml,0,0,Fotografije,,,,,"Življenjska doba",1,0,0,,,,,,,,,,,,,,,,,,,,
